rank_sum_4,bb_extreme,0.5*stoch+0.5*zscore20,0.5*williams+0.5*zscore20,combo3_sto_rsi_zsc_0.6,combo3_wil_rsi_zsc_0.6,combo3_wil_rsi_zsc_0.5,combo3_sto_rsi_zsc_0.5,combo3_wil_bb_zsc_0.4,combo3_sto_bb_zsc_0.4,PnL_fwd_pts_05_mediana
0.6470070422535211,0.8299176430090699,0.9298016513969323,0.9298016513969323,0.8766417157824307,0.8766417157824307,0.8311318469927982,0.8311318469927982,0.9024679820300419,0.9024679820300419,-3.225
0.8032570422535211,0.929858975879521,0.9434147282625958,0.9434147282625959,0.910007074290957,0.9100070742909572,0.8916173501927727,0.8916173501927727,0.9391163587176092,0.9391163587176092,1.4
0.8032570422535211,0.929858975879521,0.9434147282625958,0.9434147282625959,0.910007074290957,0.9100070742909572,0.8916173501927727,0.8916173501927727,0.9391163587176092,0.9391163587176092,0.75
0.21830985915492956,0.5,-0.03908847444569258,-0.03908847444569258,0.27969082796113387,0.27969082796113387,0.27273269124780014,0.27273269124780014,0.21912770919492244,0.21912770919492244,0.05
0.8534330985915494,1.0155762421960317,0.9840875013402581,0.9840875013402581,0.9267158476531229,0.9267158476531229,0.8932562712116328,0.8932562712116328,0.999865497414516,0.999865497414516,-4.175
0.5717429577464789,0.5,0.644852838226523,0.6448528382265231,0.7201997873667497,0.7201997873667498,0.7256709437433072,0.7256709437433071,0.6684448934789176,0.6684448934789176,-3.45
0.22975352112676056,0.5,0.1256091392411902,0.1256091392411902,0.2518997460209298,0.2518997460209298,0.2757903929983771,0.2757903929983771,0.30101127814441536,0.30101127814441536,-0.65
0.11839788732394367,0.5,-0.2779670305658828,-0.2779670305658828,-0.023686812226352993,-0.023686812226352993,0.020063187773647073,0.020063187773647073,0.0261202745583637,0.0261202745583637,-4.15
0.11839788732394367,0.5,-0.2779670305658828,-0.2779670305658828,-0.023686812226352993,-0.023686812226352993,0.020063187773647073,0.020063187773647073,0.0261202745583637,0.0261202745583637,-3.85
0.41901408450704225,0.5,0.547378575328042,0.547378575328042,0.6531110023784613,0.6531110023784613,0.6152247181751247,0.6152247181751247,0.6139236601936437,0.6139236601936437,-2.75
0.7632042253521127,0.8502226793859066,0.9427720136144873,0.9427720136144873,0.8970476121770544,0.8970476121770544,0.8570170155426842,0.8570170155426842,0.9171978772001576,0.9171978772001576,1.55
0.8948063380281691,0.91593094105457,0.9653585126674256,0.9653585126674256,0.9368090084041888,0.9368090084041888,0.9121418100727982,0.9121418100727982,0.9525157814887981,0.9525157814887981,0.1
0.8948063380281691,0.91593094105457,0.9653585126674256,0.9653585126674256,0.9368090084041888,0.9368090084041888,0.9121418100727982,0.9121418100727982,0.9525157814887981,0.9525157814887981,-0.05
0.7944542253521127,0.884590188952955,0.9361003774594829,0.9361003774594829,0.9114425504275414,0.9114425504275414,0.8918368749457664,0.8918368749457664,0.9203474767007412,0.9203474767007412,1.25
0.9234154929577465,1.0006638360668945,0.9821073514485512,0.9821073514485512,0.9530741025611293,0.9530741025611293,0.933189683551984,0.933189683551984,0.9931084750061783,0.9931084750061783,2.025
0.904049295774648,0.8881938258495706,0.957121122388418,0.957121122388418,0.9565453417898628,0.9565453417898628,0.9433937882071106,0.9433937882071106,0.9381259792951954,0.9381259792951954,-0.075
0.25704225352112675,0.5,0.279071817890774,0.279071817890774,0.40182254548745466,0.40182254548745466,0.4072636807258269,0.4072636807258269,0.41402164091322274,0.41402164091322274,-0.625
0.27244718309859156,0.5,0.22160741876672208,0.22160741876672208,0.4164379044027047,0.4164379044027047,0.39765001391890104,0.39765001391890104,0.3937052685327979,0.3937052685327979,5.05
0.27244718309859156,0.5,0.22160741876672208,0.22160741876672208,0.4164379044027047,0.4164379044027047,0.39765001391890104,0.39765001391890104,0.3937052685327979,0.3937052685327979,4.6
0.27244718309859156,0.5,0.22160741876672208,0.22160741876672208,0.4164379044027047,0.4164379044027047,0.39765001391890104,0.39765001391890104,0.3937052685327979,0.3937052685327979,1.55
0.27244718309859156,0.5,0.22160741876672208,0.22160741876672208,0.4164379044027047,0.4164379044027047,0.39765001391890104,0.39765001391890104,0.3937052685327979,0.3937052685327979,-1.0
0.8754401408450705,0.9475442043009766,0.9728896116125431,0.9728896116125431,0.9278806540462701,0.9278806540462701,0.8972430587468965,0.8972430587468965,0.9681735263654079,0.9681735263654079,7.0
0.8754401408450705,0.9475442043009766,0.9728896116125431,0.9728896116125431,0.9278806540462701,0.9278806540462701,0.8972430587468965,0.8972430587468965,0.9681735263654079,0.9681735263654079,12.95
0.7715669014084507,0.8025501662865766,0.9183698359902457,0.9183698359902457,0.898745016864599,0.898745016864599,0.8644435580988493,0.8644435580988493,0.888368000910729,0.888368000910729,-6.75
0.6888204225352113,0.9069326811605576,0.9389467186958425,0.9389467186958423,0.8751274481162903,0.8751274481162903,0.8392551174227023,0.8392551174227023,0.928782900617603,0.9287829006176032,-9.95
0.6888204225352113,0.9069326811605576,0.9389467186958425,0.9389467186958423,0.8751274481162903,0.8751274481162903,0.8392551174227023,0.8392551174227023,0.928782900617603,0.9287829006176032,-12.55
0.6888204225352113,0.9069326811605576,0.9389467186958425,0.9389467186958423,0.8751274481162903,0.8751274481162903,0.8392551174227023,0.8392551174227023,0.928782900617603,0.9287829006176032,-9.1
0.6888204225352113,0.9069326811605576,0.9389467186958425,0.9389467186958423,0.8751274481162903,0.8751274481162903,0.8392551174227023,0.8392551174227023,0.928782900617603,0.9287829006176032,-14.0
0.3160211267605634,0.5,0.4155369733193762,0.41553697331937633,0.485039342607587,0.4850393426075871,0.491350214971167,0.4913502149711669,0.5015291134861566,0.5015291134861565,4.9
0.3160211267605634,0.5,0.4155369733193762,0.41553697331937633,0.485039342607587,0.4850393426075871,0.491350214971167,0.4913502149711669,0.5015291134861566,0.5015291134861565,6.1
0.3160211267605634,0.5,0.4155369733193762,0.41553697331937633,0.485039342607587,0.4850393426075871,0.491350214971167,0.4913502149711669,0.5015291134861566,0.5015291134861565,6.0
0.3160211267605634,0.5,0.4155369733193762,0.41553697331937633,0.485039342607587,0.4850393426075871,0.491350214971167,0.4913502149711669,0.5015291134861566,0.5015291134861565,4.6
0.7882922535211268,0.9240467976318046,0.9674653640380055,0.9674653640380055,0.9029003509597873,0.9029003509597873,0.8608574536320799,0.8608574536320799,0.9566048646679242,0.9566048646679242,1.9
0.3133802816901408,0.5,0.44927753947305576,0.44927753947305576,0.4874366103387464,0.4874366103387464,0.496191065957336,0.496191065957336,0.5205967200370578,0.5205967200370578,-1.5
0.3133802816901408,0.5,0.44927753947305576,0.44927753947305576,0.4874366103387464,0.4874366103387464,0.496191065957336,0.496191065957336,0.5205967200370578,0.5205967200370578,-6.1
0.3133802816901408,0.5,0.44927753947305576,0.44927753947305576,0.4874366103387464,0.4874366103387464,0.496191065957336,0.496191065957336,0.5205967200370578,0.5205967200370578,-3.25
0.3133802816901408,0.5,0.44927753947305576,0.44927753947305576,0.4874366103387464,0.4874366103387464,0.496191065957336,0.496191065957336,0.5205967200370578,0.5205967200370578,-7.65
0.30985915492957744,0.5,0.4331873622910325,0.4331873622910325,0.4823158952790462,0.4823158952790463,0.4893180240276038,0.4893180240276038,0.5110022959159004,0.5110022959159004,-4.3
0.30985915492957744,0.5,0.4331873622910325,0.4331873622910325,0.4823158952790462,0.4823158952790463,0.4893180240276038,0.4893180240276038,0.5110022959159004,0.5110022959159004,-3.7
0.30985915492957744,0.5,0.4331873622910325,0.4331873622910325,0.4823158952790462,0.4823158952790463,0.4893180240276038,0.4893180240276038,0.5110022959159004,0.5110022959159004,-2.9
0.26188380281690143,0.5,0.2543522583273079,0.2543522583273079,0.37508841349058286,0.37508841349058286,0.3871714351473376,0.3871714351473376,0.3941689036918416,0.3941689036918416,-5.6
0.26188380281690143,0.5,0.2543522583273079,0.2543522583273079,0.37508841349058286,0.37508841349058286,0.3871714351473376,0.3871714351473376,0.3941689036918416,0.3941689036918416,-5.0
0.7438380281690141,0.5,0.9097244900058647,0.9097244900058647,0.887352475140409,0.887352475140409,0.8490838147094407,0.8490838147094407,0.8794035749497388,0.8794035749497388,1.8
0.7438380281690141,0.5,0.9097244900058647,0.9097244900058647,0.887352475140409,0.887352475140409,0.8490838147094407,0.8490838147094407,0.8794035749497388,0.8794035749497388,8.15
0.7821302816901409,0.8997374025377946,0.9607551445669336,0.9607551445669336,0.9016503349222784,0.9016503349222784,0.8603244734700309,0.8603244734700309,0.9441970188418913,0.9441970188418913,3.05
0.7821302816901409,0.8997374025377946,0.9607551445669336,0.9607551445669336,0.9016503349222784,0.9016503349222784,0.8603244734700309,0.8603244734700309,0.9441970188418913,0.9441970188418913,3.75
0.7821302816901409,0.8997374025377946,0.9607551445669336,0.9607551445669336,0.9016503349222784,0.9016503349222784,0.8603244734700309,0.8603244734700309,0.9441970188418913,0.9441970188418913,7.1
0.8961267605633804,0.9142178518254672,0.9648972727135441,0.9648972727135441,0.9375701356966445,0.9375701356966445,0.9133757490022578,0.9133757490022578,0.9516460498156045,0.9516460498156045,1.35
0.8961267605633804,0.9142178518254672,0.9648972727135441,0.9648972727135441,0.9375701356966445,0.9375701356966445,0.9133757490022578,0.9133757490022578,0.9516460498156045,0.9516460498156045,-1.1
0.8961267605633804,0.9142178518254672,0.9648972727135441,0.9648972727135441,0.9375701356966445,0.9375701356966445,0.9133757490022578,0.9133757490022578,0.9516460498156045,0.9516460498156045,-0.45
0.49031690140845074,0.5,0.71233049623927,0.71233049623927,0.6951241778777508,0.6951241778777508,0.688814182249744,0.688814182249744,0.7166286997195888,0.7166286997195888,6.45
0.5506161971830986,0.8080356374297691,0.8291529985895951,0.8291529985895951,0.77703078431999,0.77703078431999,0.7551836794961169,0.7551836794961169,0.8178967192517118,0.8178967192517118,6.35
0.5506161971830986,0.8080356374297691,0.8291529985895951,0.8291529985895951,0.77703078431999,0.77703078431999,0.7551836794961169,0.7551836794961169,0.8178967192517118,0.8178967192517118,4.45
0.5506161971830986,0.8080356374297691,0.8291529985895951,0.8291529985895951,0.77703078431999,0.77703078431999,0.7551836794961169,0.7551836794961169,0.8178967192517118,0.8178967192517118,3.75
0.7900528169014085,0.8859951296796555,0.9350235122271149,0.9350235122271149,0.9110324256046023,0.9110324256046023,0.8923658740752475,0.8923658740752475,0.9198594980201968,0.9198594980201968,0.25
0.7900528169014085,0.8859951296796555,0.9350235122271149,0.9350235122271149,0.9110324256046023,0.9110324256046023,0.8923658740752475,0.8923658740752475,0.9198594980201968,0.9198594980201968,0.85
0.7900528169014085,0.8859951296796555,0.9350235122271149,0.9350235122271149,0.9110324256046023,0.9110324256046023,0.8923658740752475,0.8923658740752475,0.9198594980201968,0.9198594980201968,-1.5
0.8701584507042254,0.8426921803303347,0.9394336333446007,0.9394336333446007,0.9395232097206117,0.9395232097206117,0.9213980879119974,0.9213980879119974,0.9128503254699741,0.9128503254699741,-4.0
0.8701584507042254,0.8426921803303347,0.9394336333446007,0.9394336333446007,0.9395232097206117,0.9395232097206117,0.9213980879119974,0.9213980879119974,0.9128503254699741,0.9128503254699741,-2.9
0.8701584507042254,0.8426921803303347,0.9394336333446007,0.9394336333446007,0.9395232097206117,0.9395232097206117,0.9213980879119974,0.9213980879119974,0.9128503254699741,0.9128503254699741,-1.8
0.9212147887323944,0.9946025891875212,0.9812350398404772,0.9812350398404772,0.9500148411768141,0.9500148411768141,0.9287752537971257,0.9287752537971257,0.9903350516111993,0.9903350516111993,5.1
0.14216549295774647,0.1632565696484494,-0.4219095141334404,-0.42190951413344036,-0.0648526593806512,-0.0648526593806511,-0.02175250793103553,-0.021752507931035614,-0.09755756333616504,-0.0975575633361651,-8.7
0.14216549295774647,0.1632565696484494,-0.4219095141334404,-0.42190951413344036,-0.0648526593806512,-0.0648526593806511,-0.02175250793103553,-0.021752507931035614,-0.09755756333616504,-0.0975575633361651,-6.75
0.14216549295774647,0.1632565696484494,-0.4219095141334404,-0.42190951413344036,-0.0648526593806512,-0.0648526593806511,-0.02175250793103553,-0.021752507931035614,-0.09755756333616504,-0.0975575633361651,-3.7
0.14216549295774647,0.1632565696484494,-0.4219095141334404,-0.42190951413344036,-0.0648526593806512,-0.0648526593806511,-0.02175250793103553,-0.021752507931035614,-0.09755756333616504,-0.0975575633361651,-10.75
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,2.6
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,4.65
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,4.85
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,6.65
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,3.95
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,5.75
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,7.55
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,4.0
0.05809859154929578,0.0636686980680337,-0.4704205713757001,-0.4704205713757001,-0.12250275726287224,-0.12250275726287224,-0.08967002161916834,-0.08967002161916834,-0.1627007493230665,-0.1627007493230665,5.95
0.34419014084507044,0.5,0.22760136580103874,0.22760136580103868,0.47395165276569523,0.47395165276569523,0.45598426953837173,0.45598426953837173,0.4058732650674972,0.4058732650674972,1.85
0.34419014084507044,0.5,0.22760136580103874,0.22760136580103868,0.47395165276569523,0.47395165276569523,0.45598426953837173,0.45598426953837173,0.4058732650674972,0.4058732650674972,1.2
0.34419014084507044,0.5,0.22760136580103874,0.22760136580103868,0.47395165276569523,0.47395165276569523,0.45598426953837173,0.45598426953837173,0.4058732650674972,0.4058732650674972,1.9
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-4.85
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-4.7
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-1.75
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-3.25
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-6.1
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-3.65
0.3763204225352113,0.5,0.4883798764935963,0.48837987649359627,0.5333534465079725,0.5333534465079723,0.5421302664895566,0.5421302664895568,0.549723811354316,0.5497238113543161,-1.3
0.6606514084507042,0.5,0.860627369989287,0.860627369989287,0.8572568251614365,0.8572568251614365,0.827477315542344,0.827477315542344,0.836401035588428,0.836401035588428,-3.45
0.7649647887323944,0.8709895777370281,0.9408316571385915,0.9408316571385915,0.905587399379012,0.905587399379012,0.8763778608497359,0.8763778608497359,0.9206197651442903,0.9206197651442902,0.85
0.7649647887323944,0.8709895777370281,0.9408316571385915,0.9408316571385915,0.905587399379012,0.905587399379012,0.8763778608497359,0.8763778608497359,0.9206197651442903,0.9206197651442902,-1.7
0.7649647887323944,0.8709895777370281,0.9408316571385915,0.9408316571385915,0.905587399379012,0.905587399379012,0.8763778608497359,0.8763778608497359,0.9206197651442903,0.9206197651442902,0.0
0.7649647887323944,0.8709895777370281,0.9408316571385915,0.9408316571385915,0.905587399379012,0.905587399379012,0.8763778608497359,0.8763778608497359,0.9206197651442903,0.9206197651442902,-0.3
0.8587147887323944,0.9725793470144044,0.9777004050922757,0.9777004050922757,0.9255736701026467,0.9255736701026467,0.892820424135515,0.892820424135515,0.9801119008426721,0.9801119008426721,0.7
0.8587147887323944,0.9725793470144044,0.9777004050922757,0.9777004050922757,0.9255736701026467,0.9255736701026467,0.892820424135515,0.892820424135515,0.9801119008426721,0.9801119008426721,-0.45
0.8587147887323944,0.9725793470144044,0.9777004050922757,0.9777004050922757,0.9255736701026467,0.9255736701026467,0.892820424135515,0.892820424135515,0.9801119008426721,0.9801119008426721,-0.1
0.8587147887323944,0.9725793470144044,0.9777004050922757,0.9777004050922757,0.9255736701026467,0.9255736701026467,0.892820424135515,0.892820424135515,0.9801119008426721,0.9801119008426721,0.8
0.8587147887323944,0.9725793470144044,0.9777004050922757,0.9777004050922757,0.9255736701026467,0.9255736701026467,0.892820424135515,0.892820424135515,0.9801119008426721,0.9801119008426721,-0.2
0.8587147887323944,0.9725793470144044,0.9777004050922757,0.9777004050922757,0.9255736701026467,0.9255736701026467,0.892820424135515,0.892820424135515,0.9801119008426721,0.9801119008426721,0.95
0.8283450704225352,0.9015278018828928,0.9612916464732185,0.9612916464732185,0.9166308176361148,0.9166308176361148,0.8826878971595284,0.8826878971595284,0.9451277793424445,0.9451277793424445,0.0
0.8283450704225352,0.9015278018828928,0.9612916464732185,0.9612916464732185,0.9166308176361148,0.9166308176361148,0.8826878971595284,0.8826878971595284,0.9451277793424445,0.9451277793424445,0.4
0.8283450704225352,0.9015278018828928,0.9612916464732185,0.9612916464732185,0.9166308176361148,0.9166308176361148,0.8826878971595284,0.8826878971595284,0.9451277793424445,0.9451277793424445,-1.1
0.8283450704225352,0.9015278018828928,0.9612916464732185,0.9612916464732185,0.9166308176361148,0.9166308176361148,0.8826878971595284,0.8826878971595284,0.9451277793424445,0.9451277793424445,-1.2
0.5849471830985915,0.5,0.7675829814520239,0.7675829814520239,0.7636821895426589,0.7636821895426589,0.753018366553056,0.7530183665530559,0.7610843322369807,0.7610843322369806,1.75
0.5849471830985915,0.5,0.7675829814520239,0.7675829814520239,0.7636821895426589,0.7636821895426589,0.753018366553056,0.7530183665530559,0.7610843322369807,0.7610843322369806,1.05
0.5849471830985915,0.5,0.7675829814520239,0.7675829814520239,0.7636821895426589,0.7636821895426589,0.753018366553056,0.7530183665530559,0.7610843322369807,0.7610843322369806,-0.05
0.5171654929577465,0.5,0.6146028181060894,0.6146028181060894,0.6641947593416682,0.6641947593416682,0.6667214871512714,0.6667214871512714,0.6440759418719393,0.6440759418719393,2.3
0.8098591549295775,0.9741309131318784,0.9779694284372262,0.9779694284372262,0.9106182871342029,0.9106182871342029,0.8703335450138591,0.8703335450138591,0.9808401366276418,0.9808401366276418,7.3
0.8098591549295775,0.9741309131318784,0.9779694284372262,0.9779694284372262,0.9106182871342029,0.9106182871342029,0.8703335450138591,0.8703335450138591,0.9808401366276418,0.9808401366276418,5.7
0.6131161971830986,0.8899080176333515,0.9103946517807936,0.9103946517807936,0.8375317075782833,0.8375317075782833,0.8025900888467048,0.8025900888467048,0.9012067625420325,0.9012067625420325,3.35
0.7328345070422535,0.8930551131363602,0.9398544762241409,0.9398544762241409,0.8909476995686282,0.8909476995686282,0.8597514393590527,0.8597514393590527,0.9256299789102413,0.9256299789102413,0.4
0.86443661971831,1.1512875702676408,0.9945696177011143,0.9945696177011143,0.9319775159986903,0.9319775159986903,0.8990523504578125,0.8990523504578125,1.0583428751875021,1.0583428751875021,4.8
0.86443661971831,1.1512875702676408,0.9945696177011143,0.9945696177011143,0.9319775159986903,0.9319775159986903,0.8990523504578125,0.8990523504578125,1.0583428751875021,1.0583428751875021,5.3
0.8626760563380282,1.1204816201580283,0.9930625057711425,0.9930625057711425,0.9312825145539669,0.9312825145539669,0.898311270676722,0.898311270676722,1.0454176503716683,1.0454176503716683,2.1
0.8626760563380282,1.1204816201580283,0.9930625057711425,0.9930625057711425,0.9312825145539669,0.9312825145539669,0.898311270676722,0.898311270676722,1.0454176503716683,1.0454176503716683,3.4
0.7099471830985915,0.8933912393559112,0.903701928288221,0.9037019282882209,0.8582433968430289,0.8582433968430287,0.8396808426630323,0.8396808426630324,0.8967998450202306,0.8967998450202306,0.95
0.10871478873239436,0.5,-0.3099917481062821,-0.3099917481062821,-0.039256182435487744,-0.039256182435487744,0.0031140759680247793,0.0031140759680247793,0.003505472864760814,0.003505472864760814,-7.5
0.10871478873239436,0.5,-0.3099917481062821,-0.3099917481062821,-0.039256182435487744,-0.039256182435487744,0.0031140759680247793,0.0031140759680247793,0.003505472864760814,0.003505472864760814,-6.35
0.10871478873239436,0.5,-0.3099917481062821,-0.3099917481062821,-0.039256182435487744,-0.039256182435487744,0.0031140759680247793,0.0031140759680247793,0.003505472864760814,0.003505472864760814,-9.15
0.2046654929577465,0.5,0.012897003590732953,0.01289700359073287,0.28536292048331696,0.28536292048331685,0.2820141391271388,0.28201413912713885,0.2520244031979975,0.2520244031979975,-3.65
0.2046654929577465,0.5,0.012897003590732953,0.01289700359073287,0.28536292048331696,0.28536292048331685,0.2820141391271388,0.28201413912713885,0.2520244031979975,0.2520244031979975,-2.5
0.6848591549295775,0.8009809862732176,0.9174237900675866,0.9174237900675866,0.8721530773226868,0.8721530773226868,0.8247448579705128,0.8247448579705128,0.8873619105363216,0.8873619105363216,-2.8
0.5008802816901409,0.5,0.7649302527493813,0.7649302527493813,0.7563899238470762,0.7563899238470762,0.7305120372630431,0.7305120372630431,0.7587154119887825,0.7587154119887825,-14.7
0.5008802816901409,0.5,0.7649302527493813,0.7649302527493813,0.7563899238470762,0.7563899238470762,0.7305120372630431,0.7305120372630431,0.7587154119887825,0.7587154119887825,-13.9
0.5008802816901409,0.5,0.7649302527493813,0.7649302527493813,0.7563899238470762,0.7563899238470762,0.7305120372630431,0.7305120372630431,0.7587154119887825,0.7587154119887825,-15.75
0.5008802816901409,0.5,0.7649302527493813,0.7649302527493813,0.7563899238470762,0.7563899238470762,0.7305120372630431,0.7305120372630431,0.7587154119887825,0.7587154119887825,-15.25
0.4216549295774648,0.5,0.4998772452215008,0.4998772452215008,0.5974051559091956,0.5974051559091956,0.5889112782549417,0.5889112782549417,0.5700441510235797,0.5700441510235797,-2.95
0.6998239436619718,0.8012506347527281,0.8686491141771666,0.8686491141771666,0.871297255072762,0.871297255072762,0.8625788307943325,0.8625788307943325,0.8483847188915427,0.8483847188915427,1.6
0.7786091549295775,0.5,0.9041803120089853,0.9041803120089853,0.8964260226941474,0.8964260226941474,0.863802971639424,0.863802971639424,0.8739001560755374,0.8739001560755374,-0.1
0.7037852112676056,0.5,0.8829286450606866,0.8829286450606865,0.8823507734104454,0.8823507734104454,0.8499255057303983,0.8499255057303983,0.8546566915499665,0.8546566915499665,0.9
0.3265845070422535,0.5,0.387842860845458,0.387842860845458,0.513488769926544,0.513488769926544,0.4966100887362945,0.4966100887362945,0.49811854746279455,0.49811854746279455,-1.6
0.4511443661971831,0.5,0.7228333956119019,0.7228333956119019,0.711821012312366,0.711821012312366,0.6860629285181421,0.6860629285181421,0.725659199796991,0.725659199796991,-9.2
0.4511443661971831,0.5,0.7228333956119019,0.7228333956119019,0.711821012312366,0.711821012312366,0.6860629285181421,0.6860629285181421,0.725659199796991,0.725659199796991,-9.9
0.4511443661971831,0.5,0.7228333956119019,0.7228333956119019,0.711821012312366,0.711821012312366,0.6860629285181421,0.6860629285181421,0.725659199796991,0.725659199796991,-9.45
0.40536971830985913,0.5,0.6199969711783564,0.6199969711783564,0.647145673215441,0.647145673215441,0.6254346145259191,0.6254346145259191,0.6507701003761424,0.6507701003761424,-7.65
0.40536971830985913,0.5,0.6199969711783564,0.6199969711783564,0.647145673215441,0.647145673215441,0.6254346145259191,0.6254346145259191,0.6507701003761424,0.6507701003761424,-7.45
0.429137323943662,0.5,0.7036857715142651,0.7036857715142651,0.6938709637466659,0.6938709637466659,0.6648782085145986,0.6648782085145986,0.7113232899548017,0.7113232899548017,-6.25
0.6518485915492958,0.5,0.8621498205543453,0.8621498205543453,0.8487106158445279,0.8487106158445279,0.8006359596559228,0.8006359596559228,0.836523009326437,0.836523009326437,0.8
0.605193661971831,0.5,0.8366146030995736,0.8366146030995735,0.8421045186637719,0.8421045186637717,0.8002784593463963,0.8002784593463963,0.816106056410789,0.8161060564107891,1.05
0.7979753521126761,0.5,0.862943583292846,0.862943583292846,0.8952015729129722,0.8952015729129722,0.8702136427108891,0.8702136427108891,0.8371752670333995,0.8371752670333995,-1.0
0.7979753521126761,0.5,0.862943583292846,0.862943583292846,0.8952015729129722,0.8952015729129722,0.8702136427108891,0.8702136427108891,0.8371752670333995,0.8371752670333995,0.2
